962641,IfcWall,533267,IfcMember
962641,IfcWall,533455,IfcMember
962641,IfcWall,532997,IfcPlate
962641,IfcWall,533079,IfcPlate
962641,IfcWall,533122,IfcMember
962641,IfcWall,533310,IfcMember
962641,IfcWall,533498,IfcMember
962641,IfcWall,533188,IfcMember
962641,IfcWall,533369,IfcMember
962641,IfcWall,533333,IfcMember
962641,IfcWall,533541,IfcMember
962641,IfcWall,533224,IfcMember
962641,IfcWall,533412,IfcMember
962756,IfcWall,962871,IfcWall
962756,IfcWall,533773,IfcCurtainWall
962756,IfcWall,535085,IfcCurtainWall
962756,IfcWall,534181,IfcPlate
962756,IfcWall,534555,IfcMember
962756,IfcWall,534578,IfcMember
962756,IfcWall,534653,IfcMember
962756,IfcWall,533807,IfcPlate
962756,IfcWall,534140,IfcPlate
962756,IfcWall,534308,IfcMember
962756,IfcWall,534367,IfcMember
962756,IfcWall,534433,IfcMember
962756,IfcWall,534469,IfcMember
962756,IfcWall,534512,IfcMember
962756,IfcWall,534594,IfcMember
962756,IfcWall,534630,IfcMember
962756,IfcWall,534099,IfcPlate
962756,IfcWall,534222,IfcPlate
962756,IfcWall,534265,IfcMember
962756,IfcWall,534331,IfcMember
962756,IfcWall,534410,IfcMember
962756,IfcWall,534689,IfcMember
962756,IfcWall,534732,IfcMember
962756,IfcWall,534755,IfcMember
962756,IfcWall,534771,IfcMember
962756,IfcWall,535351,IfcMember
962756,IfcWall,535383,IfcMember
962871,IfcWall,3215042,IfcWall
962871,IfcWall,533773,IfcCurtainWall
962871,IfcWall,535085,IfcCurtainWall
962871,IfcWall,535119,IfcPlate
962871,IfcWall,535201,IfcPlate
962871,IfcWall,535328,IfcMember
962871,IfcWall,535435,IfcMember
962871,IfcWall,535478,IfcMember
962871,IfcWall,535160,IfcPlate
962871,IfcWall,535242,IfcPlate
962871,IfcWall,535285,IfcMember
962871,IfcWall,535521,IfcMember
962871,IfcWall,535564,IfcMember
962871,IfcWall,535587,IfcMember
962871,IfcWall,535603,IfcMember
962871,IfcWall,534331,IfcMember
962871,IfcWall,534410,IfcMember
962871,IfcWall,535351,IfcMember
962871,IfcWall,535383,IfcMember
962871,IfcWall,535367,IfcMember
962871,IfcWall,535399,IfcMember
3215042,IfcWall,535085,IfcCurtainWall
3215042,IfcWall,934553,IfcElevatorDoor
3215042,IfcWall,934578,IfcElevatorDoor
3210418,IfcStairFlight,3210058,IfcStair
3210789,IfcStairFlight,3210058,IfcStair
3210893,IfcSlab,3210058,IfcStair
3210893,IfcSlab,3210418,IfcStairFlight
3210893,IfcSlab,160004,IfcWall
3210893,IfcSlab,3210789,IfcStairFlight
3210927,IfcSlab,3210058,IfcStair
532922,IfcCurtainWall,532956,IfcPlate
532922,IfcCurtainWall,533038,IfcPlate
532922,IfcCurtainWall,533165,IfcMember
532922,IfcCurtainWall,533267,IfcMember
532922,IfcCurtainWall,533455,IfcMember
532922,IfcCurtainWall,532997,IfcPlate
532922,IfcCurtainWall,533079,IfcPlate
532922,IfcCurtainWall,533122,IfcMember
532922,IfcCurtainWall,533310,IfcMember
532922,IfcCurtainWall,533498,IfcMember
532922,IfcCurtainWall,533188,IfcMember
532922,IfcCurtainWall,533369,IfcMember
532922,IfcCurtainWall,533333,IfcMember
532922,IfcCurtainWall,533541,IfcMember
532922,IfcCurtainWall,533224,IfcMember
532922,IfcCurtainWall,533412,IfcMember
533773,IfcCurtainWall,535085,IfcCurtainWall
533773,IfcCurtainWall,534181,IfcPlate
533773,IfcCurtainWall,534555,IfcMember
533773,IfcCurtainWall,534578,IfcMember
533773,IfcCurtainWall,534653,IfcMember
533773,IfcCurtainWall,533807,IfcPlate
533773,IfcCurtainWall,534140,IfcPlate
533773,IfcCurtainWall,534308,IfcMember
533773,IfcCurtainWall,534367,IfcMember
533773,IfcCurtainWall,534433,IfcMember
533773,IfcCurtainWall,534469,IfcMember
533773,IfcCurtainWall,534512,IfcMember
533773,IfcCurtainWall,534594,IfcMember
533773,IfcCurtainWall,534630,IfcMember
533773,IfcCurtainWall,534099,IfcPlate
533773,IfcCurtainWall,534222,IfcPlate
533773,IfcCurtainWall,534265,IfcMember
533773,IfcCurtainWall,534331,IfcMember
533773,IfcCurtainWall,534410,IfcMember
533773,IfcCurtainWall,534689,IfcMember
533773,IfcCurtainWall,534732,IfcMember
533773,IfcCurtainWall,534755,IfcMember
533773,IfcCurtainWall,534771,IfcMember
533773,IfcCurtainWall,535351,IfcMember
533773,IfcCurtainWall,535383,IfcMember
535085,IfcCurtainWall,535119,IfcPlate
535085,IfcCurtainWall,535201,IfcPlate
535085,IfcCurtainWall,535328,IfcMember
535085,IfcCurtainWall,535435,IfcMember
535085,IfcCurtainWall,535478,IfcMember
535085,IfcCurtainWall,535160,IfcPlate
535085,IfcCurtainWall,535242,IfcPlate
535085,IfcCurtainWall,535285,IfcMember
535085,IfcCurtainWall,535521,IfcMember
535085,IfcCurtainWall,535564,IfcMember
535085,IfcCurtainWall,535587,IfcMember
535085,IfcCurtainWall,535603,IfcMember
535085,IfcCurtainWall,534331,IfcMember
535085,IfcCurtainWall,534410,IfcMember
535085,IfcCurtainWall,535351,IfcMember
535085,IfcCurtainWall,535383,IfcMember
535085,IfcCurtainWall,535367,IfcMember
535085,IfcCurtainWall,535399,IfcMember
64835,IfcSpace,553187,IfcSlab
64835,IfcSpace,160475,IfcWall
64835,IfcSpace,716625,IfcWall
64835,IfcSpace,166070,IfcWall
64835,IfcSpace,961602,IfcBeam
64835,IfcSpace,160236,IfcWall
64835,IfcSpace,158630,IfcWall
64835,IfcSpace,3192851,IfcWall
64835,IfcSpace,716850,IfcWall
64835,IfcSpace,160875,IfcWall
64835,IfcSpace,166447,IfcWall
64835,IfcSpace,934528,IfcElevatorDoor
64835,IfcSpace,160707,IfcWall
85743,IfcSpace,87856,IfcSlab
85743,IfcSpace,913493,IfcSlab
85743,IfcSpace,913569,IfcSlab
85743,IfcSpace,561580,IfcSlab
85743,IfcSpace,913335,IfcSlab
85743,IfcSpace,903748,IfcBeam
85743,IfcSpace,904084,IfcBeam
85743,IfcSpace,161624,IfcWall
85743,IfcSpace,957883,IfcWall
85743,IfcSpace,557116,IfcSlab
85743,IfcSpace,97367,IfcColumn
85743,IfcSpace,99368,IfcColumn
85743,IfcSpace,103725,IfcBeam
85743,IfcSpace,898663,IfcBeam
85743,IfcSpace,902758,IfcBeam
85743,IfcSpace,907979,IfcBeam
85743,IfcSpace,960516,IfcBeam
85743,IfcSpace,162603,IfcWall
85743,IfcSpace,163637,IfcWall
85743,IfcSpace,905451,IfcBeam
85743,IfcSpace,163846,IfcWall
85743,IfcSpace,97428,IfcColumn
85743,IfcSpace,97668,IfcColumn
85743,IfcSpace,97728,IfcColumn
85743,IfcSpace,961602,IfcBeam
85743,IfcSpace,160236,IfcWall
86543,IfcSpace,87856,IfcSlab
86543,IfcSpace,717007,IfcWall
86543,IfcSpace,717097,IfcWall
86543,IfcSpace,716962,IfcWall
86543,IfcSpace,717052,IfcWall
86690,IfcSpace,87856,IfcSlab
86690,IfcSpace,194859,IfcSlab
86690,IfcSpace,164472,IfcWall
86690,IfcSpace,958347,IfcWall
86690,IfcSpace,97066,IfcColumn
86690,IfcSpace,99248,IfcColumn
86690,IfcSpace,162898,IfcWall
86690,IfcSpace,3192630,IfcWall
86690,IfcSpace,716925,IfcDoubleDoor
86690,IfcSpace,159027,IfcWall
64927,IfcSpace,553187,IfcSlab
64927,IfcSpace,160628,IfcWall
64927,IfcSpace,160707,IfcWall
64927,IfcSpace,166204,IfcWall
64927,IfcSpace,166283,IfcWall
64927,IfcSpace,716760,IfcWall
64927,IfcSpace,716805,IfcWall
64927,IfcSpace,961026,IfcBeam
64927,IfcSpace,961602,IfcBeam
64927,IfcSpace,160236,IfcWall
64927,IfcSpace,158630,IfcWall
64927,IfcSpace,160538,IfcWall
64927,IfcSpace,166114,IfcWall
64927,IfcSpace,716670,IfcWall
64927,IfcSpace,3192851,IfcWall
64927,IfcSpace,160583,IfcWall
64927,IfcSpace,166159,IfcWall
64927,IfcSpace,716715,IfcWall
64927,IfcSpace,160004,IfcWall
65049,IfcSpace,87856,IfcSlab
65049,IfcSpace,159351,IfcWall
65049,IfcSpace,164657,IfcWall
65049,IfcSpace,961026,IfcBeam
65049,IfcSpace,162603,IfcWall
65049,IfcSpace,168409,IfcWall
65049,IfcSpace,961602,IfcBeam
65049,IfcSpace,160236,IfcWall
65049,IfcSpace,165836,IfcWall
65049,IfcSpace,161624,IfcWall
65049,IfcSpace,160004,IfcWall
1766,IfcSpace,87856,IfcSlab
1766,IfcSpace,194859,IfcSlab
1766,IfcSpace,88360,IfcSlab
1766,IfcSpace,88482,IfcSlab
1766,IfcSpace,88596,IfcSlab
1766,IfcSpace,88908,IfcSlab
1766,IfcSpace,89484,IfcSlab
1766,IfcSpace,89770,IfcSlab
1766,IfcSpace,195205,IfcSlab
1766,IfcSpace,100108,IfcBeam
1766,IfcSpace,100366,IfcBeam
1766,IfcSpace,100720,IfcBeam
1766,IfcSpace,101962,IfcBeam
1766,IfcSpace,102008,IfcBeam
1766,IfcSpace,102190,IfcBeam
1766,IfcSpace,102236,IfcBeam
1766,IfcSpace,958534,IfcBeam
1766,IfcSpace,961220,IfcBeam
1766,IfcSpace,158349,IfcWall
1766,IfcSpace,716478,IfcWall
1766,IfcSpace,958149,IfcWall
1766,IfcSpace,962641,IfcWall
1766,IfcSpace,158928,IfcWall
1766,IfcSpace,159244,IfcWall
1766,IfcSpace,532922,IfcCurtainWall
1766,IfcSpace,533773,IfcCurtainWall
1766,IfcSpace,535085,IfcCurtainWall
1766,IfcSpace,534056,IfcDoubleDoor
1766,IfcSpace,533165,IfcMember
1766,IfcSpace,533267,IfcMember
1766,IfcSpace,533455,IfcMember
1766,IfcSpace,534555,IfcMember
1766,IfcSpace,534578,IfcMember
1766,IfcSpace,534653,IfcMember
1766,IfcSpace,535328,IfcMember
1766,IfcSpace,535435,IfcMember
1766,IfcSpace,535478,IfcMember
1766,IfcSpace,593408,IfcParkingLine
1766,IfcSpace,593978,IfcParkingLine
1766,IfcSpace,594069,IfcParkingLine
1766,IfcSpace,594094,IfcParkingLine
1766,IfcSpace,594119,IfcParkingLine
1766,IfcSpace,594365,IfcParkingLine
1766,IfcSpace,88837,IfcSlab
1766,IfcSpace,99911,IfcBeam
1766,IfcSpace,100246,IfcBeam
1766,IfcSpace,100628,IfcBeam
1766,IfcSpace,101377,IfcBeam
1766,IfcSpace,101443,IfcBeam
1766,IfcSpace,101489,IfcBeam
1766,IfcSpace,101548,IfcBeam
1766,IfcSpace,101594,IfcBeam
1766,IfcSpace,101640,IfcBeam
1766,IfcSpace,958212,IfcWall
1766,IfcSpace,593716,IfcParkingLine
1766,IfcSpace,594202,IfcParkingLine
1766,IfcSpace,99669,IfcBeam
1766,IfcSpace,99715,IfcBeam
1766,IfcSpace,99819,IfcBeam
1766,IfcSpace,99865,IfcBeam
1766,IfcSpace,717097,IfcWall
1766,IfcSpace,158765,IfcWall
1766,IfcSpace,96222,IfcColumn
1766,IfcSpace,99610,IfcBeam
1766,IfcSpace,717052,IfcWall
1766,IfcSpace,96525,IfcColumn
1766,IfcSpace,99773,IfcBeam
1766,IfcSpace,716962,IfcWall
1766,IfcSpace,553062,IfcColumn
1766,IfcSpace,553122,IfcColumn
1766,IfcSpace,96706,IfcColumn
1766,IfcSpace,594242,IfcParkingLine
1766,IfcSpace,594325,IfcParkingLine
1766,IfcSpace,100479,IfcBeam
1766,IfcSpace,99128,IfcColumn
1766,IfcSpace,100582,IfcBeam
1766,IfcSpace,96284,IfcColumn
1766,IfcSpace,96345,IfcColumn
1766,IfcSpace,593543,IfcParkingLine
1766,IfcSpace,593646,IfcParkingLine
1766,IfcSpace,593687,IfcParkingLine
1766,IfcSpace,100016,IfcBeam
1766,IfcSpace,99970,IfcBeam
1766,IfcSpace,100062,IfcBeam
1766,IfcSpace,100320,IfcBeam
1766,IfcSpace,3192409,IfcColumn
1766,IfcSpace,3192289,IfcColumn
1766,IfcSpace,100674,IfcBeam
1766,IfcSpace,96766,IfcColumn
1766,IfcSpace,96826,IfcColumn
1766,IfcSpace,533122,IfcMember
1766,IfcSpace,533310,IfcMember
1766,IfcSpace,533498,IfcMember
1766,IfcSpace,533188,IfcMember
1766,IfcSpace,533369,IfcMember
1766,IfcSpace,533333,IfcMember
1766,IfcSpace,533541,IfcMember
1766,IfcSpace,534308,IfcMember
1766,IfcSpace,534367,IfcMember
1766,IfcSpace,534433,IfcMember
1766,IfcSpace,534469,IfcMember
1766,IfcSpace,534512,IfcMember
1766,IfcSpace,534594,IfcMember
1766,IfcSpace,534630,IfcMember
1766,IfcSpace,89839,IfcSlab
1766,IfcSpace,100950,IfcBeam
1766,IfcSpace,102341,IfcBeam
1766,IfcSpace,102433,IfcBeam
1766,IfcSpace,103725,IfcBeam
1766,IfcSpace,961026,IfcBeam
1766,IfcSpace,160004,IfcWall
1766,IfcSpace,162603,IfcWall
1766,IfcSpace,97066,IfcColumn
1766,IfcSpace,99248,IfcColumn
1766,IfcSpace,3192630,IfcWall
1766,IfcSpace,594390,IfcParkingLine
1766,IfcSpace,963390,IfcWall
1766,IfcSpace,159027,IfcWall
1766,IfcSpace,97126,IfcColumn
1766,IfcSpace,100996,IfcBeam
1766,IfcSpace,161562,IfcWall
1766,IfcSpace,594019,IfcParkingLine
1766,IfcSpace,594044,IfcParkingLine
1766,IfcSpace,524606,IfcDoubleDoor
1766,IfcSpace,533224,IfcMember
1766,IfcSpace,533412,IfcMember
1766,IfcSpace,516314,IfcDoubleDoor
1766,IfcSpace,100154,IfcBeam
1766,IfcSpace,100412,IfcBeam
1766,IfcSpace,100766,IfcBeam
1766,IfcSpace,101686,IfcBeam
1766,IfcSpace,101732,IfcBeam
1766,IfcSpace,101778,IfcBeam
1766,IfcSpace,101824,IfcBeam
1766,IfcSpace,101870,IfcBeam
1766,IfcSpace,101916,IfcBeam
1766,IfcSpace,159306,IfcWall
1766,IfcSpace,593816,IfcParkingLine
1766,IfcSpace,593891,IfcParkingLine
1766,IfcSpace,96405,IfcColumn
1766,IfcSpace,593741,IfcParkingLine
1766,IfcSpace,593766,IfcParkingLine
1766,IfcSpace,593791,IfcParkingLine
1766,IfcSpace,96586,IfcColumn
1766,IfcSpace,101285,IfcBeam
1766,IfcSpace,535285,IfcMember
1766,IfcSpace,535521,IfcMember
1766,IfcSpace,535564,IfcMember
1766,IfcSpace,535587,IfcMember
1766,IfcSpace,535603,IfcMember
1766,IfcSpace,96886,IfcColumn
1766,IfcSpace,534265,IfcMember
1766,IfcSpace,534331,IfcMember
1766,IfcSpace,534410,IfcMember
1766,IfcSpace,534689,IfcMember
1766,IfcSpace,534732,IfcMember
1766,IfcSpace,534755,IfcMember
1766,IfcSpace,534771,IfcMember
1766,IfcSpace,535351,IfcMember
1766,IfcSpace,535383,IfcMember
1766,IfcSpace,101331,IfcBeam
1766,IfcSpace,96465,IfcColumn
1766,IfcSpace,100200,IfcBeam
1766,IfcSpace,96646,IfcColumn
1766,IfcSpace,100525,IfcBeam
1766,IfcSpace,96946,IfcColumn
1766,IfcSpace,593841,IfcParkingLine
1766,IfcSpace,593866,IfcParkingLine
1766,IfcSpace,100812,IfcBeam
1766,IfcSpace,535367,IfcMember
1766,IfcSpace,535399,IfcMember
1766,IfcSpace,160157,IfcWall
1766,IfcSpace,962871,IfcWall
1766,IfcSpace,962756,IfcWall
1766,IfcSpace,163637,IfcWall
